business_id	name	address	city	state	postal_code	latitude	longitude	stars	review_count	Access.dogs	Access.wheelchair	Ambience.casual	Ambience.classy	Ambience.divey	Ambience.hipster	Ambience.intimate	Ambience.romantic	Ambience.touristy	Ambience.trendy	Ambience.upscale	Equip.OutdoorSeating	Equip.TV	Equip.WiFi	Good4Meal.breakfast	Good4Meal.brunch	Good4Meal.dessert	Good4Meal.dinner	Good4Meal.latenight	Good4Meal.lunch	Parking.Bike	Parking.car	Pay.CreditCards	Pay.DriveThru	Pay.PriceRange	Service.alcohol	Service.caters	Service.delivery	Service.reservations	Service.takeout	Style.Attire	Style.GoodForGroups	Style.GoodForKids	Style.NoiseLevel	CAT.Dessert	CAT.Drink	CAT.Food.Cheesesteaks	CAT.Food.HotDogs	CAT.Food.Poke	CAT.Food.Buffets	CAT.Food.Ramen	CAT.Food.ChickenWings	CAT.Food.Pizza	CAT.Food.Kebab	CAT.Food.Tacos	CAT.Food.Salad	CAT.Food.Soup	CAT.Food.Noodles	CAT.Food.FastFood	CAT.Food.Sandwiches	CAT.Food.Burgers	CAT.Food.Barbeque	CAT.Food.Seafood	CAT.Food.Steakhouses	CAT.Food.Tapas	CAT.Food.Sushi	CAT.Alcohol.Wine	CAT.Alcohol.Beer	CAT.Cuisine.EU.Mediterranean	CAT.Cuisine.EU.Belgian	CAT.Cuisine.EU.French	CAT.Cuisine.EU.German	CAT.Cuisine.EU.Spanish	CAT.Cuisine.EU.ModernEU	CAT.Cuisine.AS.Mideastern	CAT.Cuisine.AF.African	CAT.Cuisine.AM.Caribbean	CAT.Cuisine.AM.Hawaiian	CAT.Cuisine.AM.Southern	CAT.Cuisine.AM.American(Traditional)	CAT.Cuisine.AM.Canadian(New)	CAT.Cuisine.AM.American(New)	CAT.Cuisine.AS.Chinese	CAT.Cuisine.AS.Asian	CAT.Cuisine.AS.Indian	CAT.Cuisine.AS.Vietnamese	CAT.Cuisine.AS.Japanese	CAT.Cuisine.AS.Korean	CAT.Cuisine.AS.Thai	CAT.Special.Gluten-Free	CAT.Special.Halal	CAT.Special.Vegan	CAT.Special.Vegetarian	HOURS.Monday.Breakfast	HOURS.Monday.Lunch	HOURS.Monday.Afternoon	HOURS.Monday.Dinner	HOURS.Tuesday.Breakfast	HOURS.Tuesday.Lunch	HOURS.Tuesday.Afternoon	HOURS.Tuesday.Dinner	HOURS.Wednesday.Breakfast	HOURS.Wednesday.Lunch	HOURS.Wednesday.Afternoon	HOURS.Wednesday.Dinner	HOURS.Thursday.Breakfast	HOURS.Thursday.Lunch	HOURS.Thursday.Afternoon	HOURS.Thursday.Dinner	HOURS.Friday.Breakfast	HOURS.Friday.Lunch	HOURS.Friday.Afternoon	HOURS.Friday.Dinner	HOURS.Saturday.Breakfast	HOURS.Saturday.Lunch	HOURS.Saturday.Afternoon	HOURS.Saturday.Dinner	HOURS.Sunday.Breakfast	HOURS.Sunday.Lunch	HOURS.Sunday.Afternoon	HOURS.Sunday.Dinner
3U6KnoF3T-xC5wtL-Xc8hQ	Poke Guys	8110 Birchmount Road, Unit 10	Markham	ON	L6G 0E3	43.8505186	-79.3256871	4.0	195	False	True	True	False	None	False	False	False	False	False	False	False	True	no	False	False	False	True	False	True	None	True	None	None	2	none	False	True	False	True	casual	False	True	average	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
KlLCJN_KUP9xFQBJYrhgVg	Phoenix Children’s Hospital	1919 E Thomas Rd	Phoenix	AZ	85016	33.478953	-112.041009	3.0	195	None	None	False	False	False	False	False	False	False	False	False	False	True	free	None	None	None	None	None	None	None	True	True	None	2	full_bar	False	False	True	True	casual	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Da6eZFThE9xanUAGNpZxAg	Nuit Social	1168 Queen Street W	Toronto	ON	M6J 1J5	43.6429593	-79.4254188	4.5	201	False	False	True	True	None	False	False	False	False	False	False	True	False	free	False	False	False	True	False	False	True	True	None	None	2	full_bar	True	True	True	True	casual	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
tWjfgVtTD5n01Cq9dFWGsA	Cibo	1012 17 Avenue SW	Calgary	AB	T2T 0A5	51.0380869	-114.0849675	3.5	205	None	True	True	False	None	False	False	False	False	True	False	True	True	free	False	False	False	True	False	False	True	True	None	None	2	full_bar	False	True	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	6.0	0.0	2.5	3.0	6.0	0.0	0.0	0.0	0.0
YrtAT1B8aFp5dKNss1ICbw	Sekai Sushi	1017 S Gilbert Rd	Mesa	AZ	85204	33.3966967	-111.7867818	4.0	202	None	None	True	True	False	False	False	False	False	False	False	True	True	free	False	False	False	True	False	True	True	True	True	None	2	beer_and_wine	False	False	True	True	casual	True	True	quiet	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.5	0.0	2.0	3.0	4.5	0.0	2.0	3.0	5.0
tM_MMrMFwf5rJv9rbu4NQQ	Pete's Fish & Chips	22 S Mesa Dr	Mesa	AZ	85210	33.4144034	-111.8233017	3.0	196	True	None	False	False	False	False	False	False	False	False	False	True	True	no	False	False	False	True	False	True	True	True	False	None	1	none	False	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	4.0	3.0	5.5	0.0	4.0	3.0	5.5	0.0	4.0	3.0	5.5	0.0	4.0	3.0	5.5	0.0	4.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	0.0	0.0	0.0
kwacNh9UDn_sIf0-wBatgA	Rampart Buffet	221 N Rampart Blvd	Las Vegas	NV	89145	36.175747	-115.2917528	2.5	205	False	None	True	True	False	False	False	False	False	False	False	False	False	no	False	False	False	True	False	True	False	True	True	None	2	beer_and_wine	False	False	False	False	casual	True	True	average	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	4.0
1CP8aJa8ILlfM5deroar0Q	Wingstop	5045 W Tropicana Ave	Las Vegas	NV	89103	36.1002191	-115.2099431	3.0	195	None	None	True	None	False	False	False	False	False	False	None	True	True	free	False	False	False	True	False	True	True	True	True	None	2	beer_and_wine	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5GOrW-PkisP0eXlSxy4AFg	Beijing Restaurant	2040 S Alma School Rd, Ste 13	Chandler	AZ	85286	33.274769	-111.860079	3.5	201	None	None	True	False	False	False	False	False	False	False	False	False	False	no	False	False	False	True	False	True	True	True	True	None	1	none	True	True	False	True	casual	False	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	3.5	3.0	4.0	0.0	3.5	3.0	4.0	0.0	3.5	3.0	4.0	0.0	3.5	3.0	4.0	0.0	3.5	3.0	4.0	0.0	2.5	3.0	4.0
53GguDU6v46zPJTL3CZl5g	Loblaws	60 Carlton Street	Toronto	ON	M5B 1L1	43.6621038957	-79.3797745184	4.0	196	False	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	True	True	None	None	2	None	True	False	None	True	None	None	None	average	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	3.0	6.0	3.0	4.0	3.0	6.0	3.0	4.0	3.0	6.0	3.0	4.0	3.0	6.0	3.0	4.0	3.0	6.0	3.0	4.0	3.0	6.0	3.0	4.0	3.0	6.0
e880MGw6C6PJL-n3EJoY_g	Zoes Kitchen	521 W McDowell	Phoenix	AZ	85003	33.465533	-112.081616	3.5	202	False	None	True	False	False	False	False	False	False	False	False	True	False	free	False	False	False	False	False	True	True	True	True	None	1	none	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	4.0	3.0	4.0	0.0	4.0	3.0	4.0	0.0	4.0	3.0	4.0	0.0	4.0	3.0	4.0	0.0	4.0	3.0	4.0
9wS_BQBh9VGEb0645XBrhA	Casa Ramos	1526 E Main St	Mesa	AZ	85203	33.4155827	-111.7985166	4.0	202	None	None	True	False	False	False	False	False	False	False	False	False	False	no	None	None	None	None	None	None	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
gY95Q7BVB636-tAcDqC9Ww	Azteca Mexican Restaurant	9709 E Independence Blvd	Matthews	NC	28105	35.1345297	-80.7123891	3.5	201	False	None	True	False	False	False	False	False	False	False	False	True	True	free	False	False	False	True	False	True	False	True	True	False	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	5.5
FTVDICd-uxoEGYh4pU0pcw	Joey's NY Pizza	11165 S Eastern Ave, Ste 100	Henderson	NV	89052	35.989517	-115.1015643	4.0	196	None	True	True	False	False	False	None	False	False	False	False	True	True	no	False	False	None	True	False	True	True	False	True	None	2	none	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	3.0
JRo3APL5f4-TEkuI-SoDcA	Zipps Sports Grill	4710 E Warner Rd	Phoenix	AZ	85044	33.3312288116	-111.9826626963	2.5	198	None	None	True	False	False	False	False	False	False	False	False	True	True	free	False	False	True	True	False	True	True	True	True	None	2	full_bar	False	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	0.5	0.0	3.0	3.0	0.5
sJpl9ufYT87UWhtW-5UkmQ	Fitzgerald's	201 E 5th St	Charlotte	NC	28202	35.2268736	-80.8407635	3.5	200	None	None	True	False	False	False	False	False	None	None	False	True	True	free	False	False	False	True	True	True	True	True	True	None	2	full_bar	True	True	True	True	casual	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0
bhqOSajw2x1NLQxijsDVcg	Home Of The Brave	589 King Street W	Toronto	ON	M5V 1M5	43.6441589	-79.4002472	3.5	202	None	None	True	False	None	True	False	False	False	True	False	False	True	free	False	False	False	True	False	False	True	True	None	None	2	full_bar	False	False	False	True	casual	True	False	loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0
yB1oj0R5CSjQtC_1JilPrA	Main Event - Avondale	10315 W Mcdowell Rd	Avondale	AZ	85392	33.4629181982	-112.2822715423	2.5	202	False	True	True	False	False	False	False	False	False	False	False	False	True	free	None	None	True	True	None	True	True	True	True	None	2	full_bar	False	False	False	False	casual	True	True	None	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	1.0	4.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	3.0	9.0	1.0	4.0	3.0	9.0	0.0	4.0	3.0	6.0
fNAdDV7HCYnq6P69UGl7kg	Swensons Drive-In	7635 Broadview Rd	Seven Hills	OH	44131	41.3581061	-81.6841837	4.5	195	None	None	True	False	False	False	False	False	False	False	False	True	False	no	False	False	False	True	False	True	True	True	True	True	1	none	True	False	False	True	casual	True	True	quiet	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	8.5	0.0	3.0	3.0	8.5	0.0	3.0	3.0	6.0
YH_3Z_-sFoWeG8QiuO1-oA	Nem Nuong Bistro	4631 Spring Mountain Rd, Ste 102	Las Vegas	NV	89102	36.125883	-115.203712	4.0	197	None	True	True	False	False	False	False	False	False	False	False	False	True	free	False	True	False	False	False	False	True	True	True	None	1	none	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0
Z5kjUEm1A18l864gb3XA8A	Town Crier Pub	115 John St	Toronto	ON	M5V 2E2	43.6481433882	-79.3901514675	4.0	202	None	None	True	False	False	False	False	False	False	False	False	True	False	free	False	False	False	False	False	False	True	False	True	None	2	full_bar	None	False	True	True	None	True	None	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0
PqenTClWPJVxw0_XWr5WHg	Curry Hut	4450 N Tenaya Way, Ste 155	Las Vegas	NV	89129	36.241778	-115.2501424	4.5	197	False	None	True	False	False	False	False	False	False	True	False	False	False	free	False	False	False	True	False	True	None	False	True	None	2	none	False	True	False	True	casual	True	True	average	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	True	False	False	False	False	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
YdjLLTLz43BLOU0bevy_nQ	Dutch Bros Coffee	459 N Gilbert Rd	Gilbert	AZ	85234	33.359129024	-111.7893668233	4.0	197	True	None	None	None	None	None	None	None	None	None	None	True	None	no	None	None	None	None	None	None	True	True	True	None	1	None	False	None	None	True	None	None	None	None	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	5.0	4.0	3.0	0.0	5.0	4.0	3.0	0.0	5.0	4.0	3.0	0.0	5.0	4.0	3.0	0.0	5.0	4.0	3.0	0.0	5.0	4.0	3.0	0.0	5.0	4.0	3.0	0.0
RXaxKQJtExnRZX1inf8Nyg	Carole's Cheesecake Cafe	114 Cumberland Street	Toronto	ON	M5R 1A6	43.6702879	-79.3916407	3.5	200	False	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	True	True	None	None	2	None	True	True	None	True	None	None	None	average	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	5.0
SQZ7pssVk8esHqAHgAIAnA	The Crack Shack - Las Vegas	3770 S Las Vegas Blvd	Las Vegas	NV	89109	36.1046092	-115.1760289	4.5	198	True	True	None	None	None	None	None	False	None	None	None	True	True	free	None	None	None	True	None	None	None	True	True	None	2	full_bar	True	False	False	True	None	True	None	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	3.0	8.0	1.0	4.0	3.0	8.0	0.0	0.0	0.0	0.0
4X9tVVQHIewliXqaancfQA	Rum Bar & Grill	5501 Josh Birmingham Pkwy	Charlotte	NC	28208	35.2206969	-80.9412414	2.0	201	False	None	True	False	False	False	False	False	False	False	False	False	True	free	False	False	False	True	False	True	False	True	True	None	2	full_bar	False	False	False	True	casual	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XZxJ4fG-4a3PP9VP5jvDWw	Mother India	1456 Queen Street W	Toronto	ON	M6K 1M2	43.6408144	-79.4362132	4.0	197	None	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	True	True	True	None	None	2	full_bar	False	True	False	True	casual	True	True	quiet	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0
3TRgD3KLVis61eGvMZrykA	SK Seafood Restaurant 勝記	5600 Spring Mountain Rd	Las Vegas	NV	89146	36.1261158897	-115.2180899362	4.0	198	False	True	True	False	False	False	False	False	False	False	False	False	True	free	False	False	False	True	False	True	False	True	True	None	2	none	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0
oZuoM7yKE6xKGpjLkUiw6w	Noble Smoke	2216 Freedom Dr	Charlotte	NC	28208	35.2338592	-80.8768231	4.0	195	False	None	False	True	False	False	False	False	False	False	False	True	True	free	None	None	None	True	None	None	None	True	True	None	2	full_bar	True	True	True	True	None	True	None	None	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	5.0
q5I1eO_K6AHC-3B8DB9Caw	Choplin's Restaurant	19700 One Norman Blvd, Ste C	Cornelius	NC	28031	35.480913	-80.882426	4.0	198	False	True	False	True	False	False	False	False	False	False	False	True	True	free	False	False	None	True	False	None	True	True	True	None	2	full_bar	True	True	True	True	casual	True	False	quiet	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	3.0	3.0	4.5	0.0	3.0	3.0	4.5	0.0	3.0	3.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
VsxfPc4kbDuvyP4HTsqRBQ	Red Robin Gourmet Burgers and Brews	14015 W Bell Rd	Surprise	AZ	85374	33.6381975	-112.3618575	2.5	195	None	None	True	False	False	False	False	False	False	False	False	True	True	no	False	False	False	True	False	True	True	True	True	False	2	full_bar	False	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	5.0
