	average
0hkhqUIGsL5XU77AFiR-dQ	177.41228070175438
r_JrfBgXoQrIKgt53gSQOw	136.4035087719298
EIh2FfbmE-lNgx6j0VhDOg	114.91228070175438
m4fFL5FwEWmYrbV981o8cw	190.3508771929825
0CD9BvzGPQA3g7cGI7oCTQ	189.9122807017544
s1ua9f4rZRoU5De6fsoMfw	192.54385964912282
trnmuAU17jRD6jnEJEoMgA	88.59649122807018
g60kScLfjNR78LcsXj8uDg	165.78947368421052
3PSmslXPps8aBmSA6mk-9w	137.71929824561406
YQAUATos_4hm6l-TSDhdLA	165.35087719298247
3a7Ok4s3OPr3PlA1lLpRKA	189.4736842105263
ia8TiqYNNkJezXIFoiP7BQ	89.47368421052632
0vtTG8Lj01WrRRpRSZwiZw	189.9122807017544
QMPaCXYgzOFpZhANOj3iiQ	84.64912280701755
I0nhlrIA5zUypaQvBz1TAQ	191.22807017543857
-zSnLWbNZtNoKnUpothzrg	163.1578947368421
nE2xF0UtRVcRGplQni4BsA	189.9122807017544
ISyrXiYUJuHopVfnqUhRAQ	189.9122807017544
GmXOSEbXy8JXmvo9hM5WWQ	164.91228070175438
favepSbMrVDahXhDKRN2mQ	116.66666666666669
zBi_JWB5uUdVuz3JLoAxGQ	149.3859649122807
1QgSnVo392GKNKFkEaESUQ	83.33333333333333
1kKi-JLBeAGPSe-guSWsCA	153.0701754385965
npYgh95ycxbT4eM0NH2ijw	165.35087719298247
6uLqCFKpK7nav7Zp_3TfRA	152.41228070175436
E4eRV_QCQbpNaz_dzoYpTA	164.91228070175438
ud_MH2KOKf59SnrldbxKTA	162.71929824561403
0-jcuGYS96sfX1pPpCLoUQ	190.3508771929825
vmvJ3UrpTwgcUMQtjvH8rw	165.35087719298247
7UBDZmeF101orAc72KeofQ	126.53508771929825
KENqR1w16yKycWBBUql-VQ	189.03508771929825
MwWO6axFPTCXqN0DAfUhIQ	173.68421052631575
UihwIwmqO9TUfDHRXg8G2g	166.08187134502927
LE25m2H6BXh4x4E6a5Mx_A	189.4736842105263
psJ36LwugFXKyBn1pqPQeA	89.47368421052632
EoVap4cxrZitR7bxAiFajw	190.3508771929825
zbx9ZtxhQ2GvHbQLSkKuRg	189.4736842105263
XaEt-L958Wj8i3Zrs_hWUQ	152.85087719298247
33_k7oKqbuJvf4JetuunMw	185.96491228070172
syCxRdiP-0XJenWpJ8L02g	150.10964912280699
g91eg7UTLGdK96SiPMpTRg	140.3508771929825
ofk0TZKpBbAipy2qtRVg2A	159.64912280701756
W95gcdh4iI_i8wIsOWv_Vw	88.59649122807018
sELpZpITOy9abQB3YY2Ugg	165.35087719298244
Z8duK_5I6m-ZoJb7LTjK6g	88.59649122807018
bF1cYSP9hW-aY52kPyCpDA	188.5964912280702
mxINgpcYUaUQOfTizjW74g	186.84210526315792
JVM2ebglqYyxyCB0hlr5sw	185.08771929824562
yvpDkkBv-_2P6T6DtXnFZg	126.53508771929825
QYZG3PbsdSwAXqhrzwZ5JQ	189.9122807017544
PkRFSQgSfca9Tamq7b2LdQ	139.03508771929825
UNA-T-tSs4EiatlY23EVkg	137.28070175438597
-qVp8jEndaIU20g58ixeaQ	190.78947368421046
1XH5IDsk4CLxhzyO9VclpA	165.35087719298247
CzbWbpZDwwy2OfLJI830qA	189.4736842105263
cnyCyr5az4YzlQ1oCSYNvQ	165.13157894736844
7SsYWaVik7by1lEimqFDpw	165.35087719298247
lZiOZQdwpAD8iUSpl16lqw	190.78947368421046
vSeVqQf4Gs_FLDKWzIZ1cA	141.2280701754386
8DQvPuhahj-NlBwIUuuE-w	189.03508771929825
lpbZfFa3rCh26SBxaQ0WjA	165.5701754385965
Rt0BxyATq4ge4DwTCseiDA	189.9122807017544
SOUPifRK4wU6wDkeFRnWyw	189.4736842105263
DFkmpM9OXw_7DVhaKfCnrQ	164.4736842105263
ALK9WBaokEtmotik0RepTQ	151.31578947368422
ZF_d-0Ml_Kw9rPY5yhGFhA	161.4035087719298
TkXi37g1qjSeso3lJiO6tg	187.71929824561403
c_7TnZoWr9aYwKcg5X30fg	113.59649122807018
rVuLtvatBjNs_LqQd0L7vQ	192.10526315789474
wnlqPcJSvn4zCk1koV2W6g	189.9122807017544
cfAs0yERCcCMsqoUAiPlWQ	189.9122807017544
BoDdn8NOLrgZ8DLNhke-tw	141.66666666666669
c7pd9iXkIvrjR_3MoyL2TQ	190.3508771929825
FHVHZdCEEGuz8zcPESLIUA	192.10526315789474
K4gSm6jSAc3a6ZzwZShtqQ	164.91228070175438
HiW9i_ZR6njGLphh8TlvpQ	114.47368421052632
munLbmpaNoQ0ZSCKEd12uQ	192.54385964912282
ucC72baAawj8yx69X7xBHA	140.49707602339183
bslH6vo2SB4jlb1Q53qoWw	88.59649122807018
YyvfVzY8M3Wykxw1rqJ2Tw	190.3508771929825
SFLscxBIhwXKqs-m3MLVLw	167.10526315789474
ZYvWZz2ywPdFd13I1XQo2w	187.71929824561403
ABrS2sgtZA1hSH3YTmNFPA	188.37719298245617
UO_IAAYvSwK3recT0ip7Fg	109.64912280701756
d_TBs6J3twMy9GChqUEXkg	148.0075187969925
zUhIWj-bTklbaeK1lrMKeQ	163.5964912280702
UhzpG1ko_ZNuXr1-Hb7XVw	189.9122807017544
jLf4dNgQl1mdgtVpTw3n9w	189.9122807017544
UYcmGbelzRa0Q6JqzLoguw	145.64536340852132
QsGe5MdHMJL_Chvc7a_UJg	189.03508771929825
GQkpok82L8aQt5Ikri2Bkw	138.5964912280702
lAFkMCMzwYFOsRu_nzaHBg	86.84210526315788
YfvMjY-G6y86Ov2tS5Txww	174.75633528265107
C-CuXa5BpUS0JtB2aXA5sg	187.71929824561403
J3ucveGKKJDvtuCNnb_x0g	151.0233918128655
IS3TFT7wfD08kMxP2Y_6Xw	190.3508771929825
f_5VRh79aew1cVWUmC1PJA	190.46052631578948
CHMKkVatfesnfuKjXHjXtg	190.78947368421046
HDBchQwbw_oWyvCJc69xuQ	191.22807017543857
hzufPgOm4s2KkvFsgsKqcQ	164.91228070175438
eRedOhQwaVwbE6TA90BYiw	139.2543859649123
D08wNqi5iuAFaN4B74QUdQ	124.12280701754389
geqQAyEpPqau2SOonRP6Rg	140.3508771929825
0A70asMwCPi55Id8v8Gq1w	192.10526315789474
3MHGyLLX9MMlKZNo2_7A7w	188.5964912280702
RpGMBHy0330xT_VeO027gA	190.3508771929825
SEbMxWURgnDsOucVugMDZg	110.96491228070177
Gs5alKm17Uu21vxROtE0wQ	189.9122807017544
Tjuwm4XdQjlmGdKVgEHx-A	157.78508771929825
LgFDWZTLi1w9OGi5BtKORg	146.05263157894737
jwctwzboGhQmtC50Juxa9A	158.33333333333331
e0nNt8V44Y04hr33rL6_WQ	190.78947368421046
IkpOS0eXjIZ74ZoMZO6bhg	189.9122807017544
c1ytxArLorofYc06lxxZxQ	89.91228070175438
lSUSTvq7vA0htPVczWg95g	190.3508771929825
W18457sE_-4fLfY16zkVQA	90.35087719298244
453dbofkNF9eza-lZWjcbg	190.35087719298244
8cIULf5GPin4ySmPy4IZxQ	164.03508771929825
JoT5g6CXb8CBQ_QLmKnIRA	163.5233918128655
LSxM1OEU38E72_W35hzDPw	166.66666666666669
ooesq9JzjN9VXJ9w6o2F-w	191.22807017543857
Yu0J5Fjy2tllTDBW4_A7ow	117.5438596491228
ACZauHUxS5MXq7_RTDDppQ	164.4736842105263
YPMamd8-MFTV3ExZoS5dtA	141.66666666666669
z9PqWGqpg-2xDCOOOFoMoQ	189.4736842105263
io3eeNB7XQr_jXCOzuV2IQ	163.1578947368421
h-Zj9GUJvErqVOw-KPKNng	168.2456140350877
-oA7Jp8N-3zKnNGRFb2-Yw	139.69298245614036
2qGXKsll5omhVpg8uCgkXA	116.66666666666669
ETfxh3RoNmGskMusOTjy-w	165.5701754385965
wgW0gks1QeROCdvph9YZ5A	165.35087719298247
VR18pcc-MWtntR89gb1zCA	151.53508771929825
ekOaUb__N9fRxf-2uypKtg	111.40350877192982
fR1NDpVYlxewdzUWsk1gdA	87.28070175438594
mdtZM-2AdHS7DRNdIrd6-Q	88.59649122807018
7q-dK6Gj0hmBNzKyVztILQ	89.91228070175438
vK2B1i4X-onwL02NLbFOsQ	139.03508771929822
z8wN6EQuw_JF-zTjcNgsLw	164.1812865497076
t3l-kFqM0DlJed4gznUFPw	192.10526315789474
MIVLjCwm8jEdu-5VCj70zw	107.89473684210527
iGxRul3CsnR73NOW662hKg	190.78947368421052
xaCbry4lT-DSksD1QBD48g	85.52631578947368
f1Bwgz3K6Yjo4RZo3g6Epw	190.5701754385965
RQw1srFTr4X1ZQKTGl1m7A	89.91228070175438
PKEzKWv_FktMm2mGPjwd0Q	148.52756892230576
rWl3lzmhmAHqyQmOI0Priw	189.4736842105263
epkRB3J_oBEiyiwahvdmGg	138.04824561403507
3bcJxrI_XmNslcR130zmNQ	88.59649122807018
VLnv6n1JblQ8aF3S0X1VEg	91.22807017543859
5lHuNVN2w4ukp66UUN6xog	190.3508771929825
DN0YgFN7S7teowvOC0mwNA	190.78947368421046
SkF9MWa-XhZonquiQ-ZqwQ	164.4736842105263
AuvaQaRHBowFaFtoEMqkVg	191.22807017543857
vfQMFkLHSAQyYcjBQokAtQ	164.03508771929825
DQCKPO946q2GsmIy5wEZfw	164.91228070175438
3ETISxC9Kj45Up126VRqqQ	190.78947368421046
2Rc-AjxJ5rkYbZzcpMsmRw	189.03508771929825
Oq2e4Gh2kbuhc_Q2_ygLaQ	190.3508771929825
pgUQjUl_2G5L9EreDzIjSw	87.71929824561403
c3mxglAXMXjfqDeC5IoR6Q	189.9122807017544
sTcYq6goD1Fa2WS9MSkSvQ	163.8157894736842
xBCz3eCraehERyQdQ2ESsg	190.3508771929825
z2mt3Hyzd3X5MQZgIG6pTA	188.5964912280702
BoeoaSuMSGMmMq_JA9UH-w	139.32748538011697
KzKb7hRHw45AScttackzWg	113.59649122807018
6TXViadJhtGV790H0vD9Xg	189.4736842105263
9DlCmkPlE8v6hDgcfGUqxA	190.3508771929825
UXGkwdRX6-Vu0QGwOJealg	177.63157894736838
V2YLI2Eo4ArlAwpYxRWczg	118.42105263157896
Q-kFSXUsidFrFUB3D2g1Qg	86.84210526315788
GqQnQU9CV10Xm2q94zgMyA	151.09649122807016
CWabf7yPVKtsv-V3r-aDCA	189.9122807017544
YGbJn4BhKGdULwmS7ssLKg	88.15789473684212
agZ-ftaAzpBS0qlb-9pmWQ	189.9122807017544
RBZ_kMjowV0t6_nv2UKaDQ	175.14619883040936
uGG2XoDX5TT0ZINopqGXeA	192.54385964912282
0AoXctYXprpMey25On6nwQ	165.35087719298247
5rEeGdtSQBFhCPrdFLG5EA	108.33333333333331
M3vMm3iep5bRUI1rNYgZaQ	115.35087719298244
rItnh9NGPXjMtKS7eZImZA	178.0701754385965
pnxLCP-WVCyyRm0jDkUkvQ	138.5964912280702
ujr0MVxtWMki44XIqrWdcg	190.3508771929825
XsUUsDgGxAqPsvNSx3pHag	87.28070175438594
ufGz72Y0jtl3KLd9Li4ClA	89.47368421052632
xRnNWMDmd1J4mtJa3ro3GQ	160.08771929824564
_k4s03i0kY3O_bVy-BTEig	189.4736842105263
p95w00Ee76TbsU2SZexPgw	139.03508771929822
A6msl8HFeQdEQmI3kt7pfQ	190.3508771929825
f-ULV1F6o4nYCyAk5tqgfg	188.5964912280702
pF7k_lwagiPCjx7UsHe62A	189.9122807017544
6wYQpw8Cpfg56F3KDeyAeQ	165.35087719298247
L_OxAt1gt9l1gokgGoW7Sg	127.85087719298247
8SSaCgmvsztEOg2CqeXxnw	152.41228070175438
mcoeiEjiy1eYOjydL40IbA	167.54385964912282
wj6nC-FUJxE41sofbBvKgg	189.4736842105263
B45gHWaHJcBkm68sIN8bXw	164.4736842105263
mW2CV5fHwBCcTj9Q8ipvag	140.78947368421052
bK2UMlNMSkyW2QAl1DoS1Q	139.91228070175438
aFwa2mUUFaNzoOJ5CtOyGg	87.28070175438594
QOEvRAa3_-Nghc93a4awtQ	164.91228070175438
LtoOxVW9eGB2f7EyvW01Ew	140.1315789473684
nhPGTThuFWQ7LhKoqBg8Ag	163.5964912280702
pwQ8E-hbDUJe3qtKt_IBBg	137.08133971291863
BgLK2ouHoQHeU_d9pHb8lg	162.93859649122805
FJ07gA7dFBc-jABrEbRZLg	190.78947368421046
JUcoCpepo4X5TblImudH1g	88.15789473684212
ooMNq2DpOCwYe9YxzfiClA	85.08771929824562
vvBfoQf7ObV3YUg0JVgfYg	171.38157894736844
ZMqUxQcooc7eUKpcydsqBA	163.5964912280702
8orKWgbntn1HRkJtYRPO0A	140.78947368421052
o0QcZCyquy9J50C3WkOigQ	90.7894736842105
61DZOW4nUWkeOT74J6zn5g	139.4736842105263
Jk9T4pr80_dyXtj2oehOEg	87.28070175438594
bDTEVSEjsu21EQSlRPhkBg	114.91228070175438
GxZK25gMGvXXDP2dTQ6T_A	189.9122807017544
hMYTNoHwE68k8QUt1w5bYw	189.9122807017544
OHK_ZCj7UFWhAd9TJDU9Bg	140.3508771929825
nyDnFjdfdDm2_e1rSjZxSg	190.78947368421046
Fw8Lj7q7DqTh-m3hGtXoiw	87.28070175438594
o-ANS3t-1CYUZOZC_TqKUQ	90.35087719298244
-AwgcYIuBf7u3gWyndKv8A	113.59649122807018
UoNEitmZyw8uw_MXDLjo9w	164.91228070175438
asQKc9i0VDkaz_9iBCwhvg	148.6842105263158
bddUHGj2vR2fdu1KtRPIow	189.9122807017544
hBXH-Jq63Fg9TTDukpghPw	165.78947368421052
Zl2GRJ_Mv4hfRMEPEE1lfA	149.56140350877197
T5KBc5QbwZ-Oj9ApE4vZJA	178.50877192982455
MyVdl_ncPwx49WBN7Evc9A	141.66666666666669
xETBGJBMetMwT29fEtD1ug	83.33333333333333
_AwABkxw1joJPXn-j9dNiA	166.2280701754386
qVvKxHCL-_sCjZtrg0PV5g	89.47368421052632
vLjYSbw-oJ99ZipuV2igGg	89.91228070175438
nLSaa8iB3ef0J_TdMZHMNA	190.3508771929825
_LoEKtIXFRRHSsnXf8EK2Q	155.99415204678363
1cs72lf-HSicsAZ7TN-0Og	139.03508771929828
zpfb1lmE0UqH6_VSOgfLuw	114.91228070175438
PNY52egUCC9eXud37FdKEw	89.47368421052632
qs1YdzaXBon4gFGO4KHv-Q	189.9122807017544
hbWqS4234MM4FmGxYAqvtw	165.78947368421052
X9XR0m9hH7ZacJpuJKt4wQ	138.5964912280702
BxLbvKJJhbvQt09O3yZlVw	135.96491228070178
lkszAeZkYDIK2_V1ETKHBg	166.66666666666669
DIP78Lg4NrV5UUyUx1TuUg	193.421052631579
4__Cbmcttbk6jqDwRmp3LA	189.9122807017544
sz_hey55GUH1N_nmIWN66w	87.71929824561406
5ZliW_bpPqdUbsm7tmnUjQ	164.91228070175438
surYJl8z-WOxqroyYgvmYg	150.65789473684208
QdPY0W7WIgBZrzRuL1lZMA	146.34502923976606
D8EZh_bu2GRLDAS8vH7BeA	164.4736842105263
DGKHsn4vrOSnFXoJt52LQQ	189.9122807017544
D5zHWh0Nu6jMAZHt6eArAQ	137.28070175438594
9CPdvSO-U-y9AzBDzPtFhw	87.28070175438594
8GhnpZDfwvhOhaKTxieXqw	114.03508771929823
5Gz9v3voEdRyJgWpKjJdSg	190.78947368421046
Pu2s5d_5E_dplzZQ3sFUfw	151.31578947368422
sr_2W9v9nsszfJwTmf51vA	190.78947368421046
oYrKH2Now-qfaUCxpgaBwg	189.9122807017544
qjNC15KhsVI0oRciu5A0nA	86.40350877192982
GgTQfM8HZbv7kgzBdknucA	189.47368421052633
LaJ9AAdKGMYeS5oo7B58Kg	190.3508771929825
9E_LCRdvbhUAEgXa8VpGYg	191.66666666666669
Ania9MCwET-TBzVjVJuJxg	148.68421052631578
6KPH8HIaUab9HvTI2Fv2Lw	138.5964912280702
nm2RvjdmGR4H15d5HGJAlA	188.15789473684208
tYNXq8Cp32hx_PKznEMeYg	139.69298245614036
045lA8joqI1vPm0wLgZPKw	132.89473684210523
0qqbT4_eMwWYHB126Fk6XQ	190.78947368421046
A45bN-LI5AC6X8Sf3phKKg	190.78947368421046
xGI-eYLBRkTcrZZGHmpdFA	178.07017543859646
JSmSewPQpYXahvDIW2_nMg	190.78947368421046
gMNsz8pM0aEF0tpX6UI9og	189.4736842105263
vQ6rQhwgglGMdSIDTbONPQ	116.22807017543859
p0lnRfBorJW2HzkzoLyymQ	163.5964912280702
8D20CnnlN346QT9gJ_OVng	139.91228070175438
oSMsDn6X-xprrIdXM5IhAw	191.22807017543857
QpsM1xGCmEzzvqL0meowww	190.3508771929825
dWSv5mdOOkp9dv-CDRkL3A	190.3508771929825
y70Zqap7p-D1aiQjkKg7vA	165.78947368421052
sxBKC2jELQe1HaZ7ABevkw	158.88157894736844
Blh3PpuzK1Bl74gK2FTOKw	189.9122807017544
qL_8dWXjCTi5AomefLW0eQ	114.91228070175438
kv7IRPEY880rq84wmq2E9g	166.66666666666669
As1nS1GYnjXA_nIdF3DUDQ	190.3508771929825
l9oxAXoRx5_iJyIdtoW9EA	165.35087719298247
o-5MEqwSsiHKiPNL09e54g	164.91228070175438
SFeJIeDP3HOI2nFk906Wyg	126.97368421052633
qOn1VFThKD5y5zrFEQXpGA	158.24561403508773
MfNm3Unka12kK38WNblIvQ	87.28070175438594
hZ_ElhGO3sQDVvM8ZrQetA	162.57309941520467
w4H9KbUATEpwMdWdEKlvpw	87.71929824561406
YpGt3hdq5adPlEFn9fQ2Zw	159.3567251461988
wc4XAA5pC3b1UgooSypHwA	139.03508771929825
x1WrjT-TFb9ReFAJbL-0DQ	139.4736842105263
UBdQtlqOnpta97X-u17pKA	90.35087719298244
h4Gv9ySB07PpKd_68IZ5Bg	157.34649122807014
yQTathCpIl2OoOMaCNeJQA	89.03508771929825
tAxlYYgoQ_-h_8FpDXDZZg	189.03508771929825
mYWdhvknGYqqOAG77br6Ug	111.62280701754386
IZUW4dau7DlrxN7fZpWK5g	139.4736842105263
fm21M-Ug90adjEUemAzP5Q	194.29824561403512
7ganW0pVXXVd_OF6URBesA	190.78947368421046
VwEgwSwjHrgDNTMJ0_dvCQ	113.59649122807018
2ic5RVbemWFYiydkWYKZLg	189.9122807017544
KLOAIlB-1wIbzOiYvjbIIw	192.10526315789474
XquPzSmk1ew379R9QguZoQ	182.3099415204678
gwIqbXEXijQNgdESVc07hg	137.48006379585323
mIEuWv7fqPzCqzPe3JkC6Q	172.80701754385964
-OgKqCKnGlOd4T-N1dPEBA	191.22807017543857
_lRWIPyPLApp4Nt75-ZaFQ	167.10526315789474
0v4b4m3ehOcOk-DpGj2YBg	150.87719298245617
ZRWCeK9PTOo6TI1v0JhrHw	189.9122807017544
LrigrcNKCTYkPA1XQ97dUg	165.78947368421052
V7BwgPV9st-7coMmHh7rWQ	189.91228070175436
sa5zd7bwBQzajQB48Y9SUw	145.88815789473685
KFWR4hmk4nv16SQrofu6Hg	190.3508771929825
kdp3VwEk91xyKjetXAt8OA	164.4736842105263
JUbShoeYLmk76Q1n9yv9wQ	137.71929824561406
Z6uRWrcVaYTnKXiTOeDBGw	87.71929824561406
ZrDV2xaPa1sjVHcgzzpsdA	164.91228070175438
ShxOMknbYAR3hSmMJ_jaLA	83.33333333333333
SwaGp6P2DyMr6j2fcx_i0Q	114.03508771929823
EauJ-uftoYIsN3j1OurHQg	182.01754385964912
bhLNWmOirwVR2G9Toc1pmg	102.41228070175438
6ksn089t_K8fcgkZUNFpiw	165.78947368421052
rkb8InspjYhxZStbvPufGw	193.421052631579
ixlfjZ2FVHHgZGcHAbDP6A	163.1578947368421
MbBhClrXyu8-Mk5wW5y8tg	167.54385964912282
fVIReL2hjDdv0Iqd9f4lSQ	114.47368421052632
D1U0qNYvQg8bLT75pQJktw	86.40350877192982
KUterAS_AqVN_aUoe-mLoQ	113.15789473684212
2leJ0GW_2wuXqB6NuWm3xQ	90.35087719298244
HLTmDvYNQpOW_MG6mm5NvQ	164.1812865497076
ZUZTuX4mghdPZdxmZEw0Zw	86.84210526315788
Bri2w25qn-LSKRpM2wqyoQ	167.54385964912282
4KbUaerUBoiUwZGMHKVFxQ	179.67836257309943
bTtSsmQ3GJOh3fRESFx04Q	141.2280701754386
LJCunLEQQfLamDMWOkybaQ	190.3508771929825
_py0cWA2Z5AzUVIJqh9jUg	114.91228070175438
Yg08tRMxm0eaL-rXyNIAHw	140.1315789473684
Xm3Zcauz2IeJAaPlvmDx1Q	189.9122807017544
5EqnX_4SM7wWOnKeSuVeqg	167.10526315789474
z265oNqi_swmifllNVrERg	189.9122807017544
J_YUW5WkPmf8UCnQyoSjkA	138.5964912280702
TdDxMS27vu0fXXxIvz16bQ	164.91228070175438
nBssWrodnyH2iZ6hEI438w	165.35087719298247
l2cKid4vq1ybvPKxtcqlEw	191.22807017543857
TuJ36Sl8zSEzZccwMYX2LA	164.4736842105263
RhCmG5FernPxZLAhE4z49Q	136.4035087719298
M8O6P-4O9l3x7l6IvXsp5g	190.3508771929825
gtsZt7UJ4EiuYmevnKnuPg	181.87134502923973
q5afJ8gTV5TPEOkzyeJ_WQ	176.9736842105263
qTmhV86LIWCZIByVbwPt_w	190.78947368421046
jjpE0ioNqn4W_1dw6A7UvQ	190.3508771929825
f6NpHC5AADjKt8sVcA9ufg	114.91228070175438
SiWKkld0A-CzbRc6BXOTNA	190.78947368421046
KLDmy5M4vFqEIGQ7DIy7ng	190.78947368421046
DK-5tzyRzslV35n9yCyFMA	139.91228070175438
SBsQvmEEYJsD6xeRzHxf8Q	176.7543859649123
GnbKOPQ_ji0MZZnIqNi-mw	163.1578947368421
iBUQtxYxFMJuaIeuk_6yFA	190.3508771929825
HHik5ySbG22nCBKuUNrmqA	191.22807017543857
4EF9V0R0vEjLph9XhQkjPQ	162.71929824561403
_MdQIGLqgF24dxlJ-c22UA	188.5964912280702
HRNysSGlkeq-Fjud0k0Y4Q	151.97368421052633
S0YQ47x5g8SfZe87KGvsJw	166.7763157894737
aUlnMALjy4sXJP1KxjuX1g	137.93859649122805
nysL4JwA8Y_iPYAo2kBNDA	138.5964912280702
GqHb3Rpp-cJRp_aMW---Ww	188.15789473684208
zgWA6Si_n5PtiALvaV3wfA	190.3508771929825
6x5GzF9vQYGVuDPp3K_8zg	190.3508771929825
dfLGniUNSudxQ-sh59zvxw	189.9122807017544
HOwaLgwPKy0caLrwkPr80A	164.91228070175438
CH9VC7aLLsV8NFdaoU_uog	193.20175438596488
l2wHbAK__n5Qr65ReDXOqA	161.4035087719298
4gznihZAd6IyLFxhyYT5eg	166.2280701754386
rxb4EEcnRDfWl4_aArq5qA	167.10526315789474
JY0rvs_4HBjXKdRB07aEnQ	136.4035087719298
Nym1l6I0gMFrr9WCAcMO0w	189.9122807017544
3DBU49TPWQgydpi1_Ce0vA	151.75438596491227
yE4dTCWmBNoCrbbFvn8LQg	164.91228070175438
bqsoj4ZK0C0yjENTr_CuNA	192.32456140350877
LgJb17Bz9DbcbVpjlcqN2Q	151.9736842105263
gJqr0dtJQHt6CAzcm-n8lQ	192.98245614035088
bxBR0vakC_OAU-5rCYCDsw	139.03508771929825
HQUx_q8IhSrJX3GPdUvO_g	165.35087719298247
RYxLH2Zi5YNW2EKtNaKZAg	190.3508771929825
NtD-rHQYR0Ke2uMGArABoA	162.93859649122805
JvOm8KVujosHlFLyv4mBgg	165.35087719298247
jxavQllXKeIKu7hwYOMeFA	189.9122807017544
29GPdhDdc2nG9ilWpsAZCQ	166.2280701754386
8n1HlFkSt-yEbflzs8DB1A	192.10526315789474
-bFRtLmkx7aXKf0oqFKpRg	189.9122807017544
zlVNwozJTlqqs0PGA-HyjA	87.71929824561406
FmS_qwo7hds1dHner5vjgQ	84.64912280701755
lt7kJjPi9O3As1eowD_Gaw	190.3508771929825
Pruuq-EBfTsAcLwWRINX5A	164.91228070175438
bLbSNkLggFnqwNNzzq-Ijw	153.81741390513318
U-FLxOw8GwjXI307Zx52Lg	189.9122807017544
3sPreMk386TDdEZLgspqvw	151.09649122807014
6v1HlPjl5GANhCCbk6Hs6Q	190.35087719298247
DrGl9VSXAQBWochIH0rGiw	189.9122807017544
HG2Q5IgDp1vc-SDrFr_hMQ	166.44736842105266
WNgutVCGaW9I3C5IbScO-g	190.5701754385965
HDtbg_5n-A6LxJdoNmHnMw	158.55263157894734
J0UC50vO2P3CdabNQFZBvQ	135.08771929824562
psu7rdVsoE0PLfiRMNi6dA	187.71929824561403
5D3zaTMEheZJTwyLwD8PsA	138.1578947368421
U7Dhb9CmLbr9b_vcKH_YsA	190.3508771929825
mJrjy19kk2Knys1y7G0JWA	141.66666666666669
ybq8dXZeo-0ccmfRjAovGw	85.08771929824562
lMNbGAn2HmHypSJpUsqFNw	166.44736842105263
hPBZ9mtReYHN33PgPd6TFg	188.5964912280702
noicjqt9SoOXogZmO4UHgA	131.7251461988304
6RRnqCoM7hxXxStrKhQX2Q	190.78947368421046
8g_iMtfSiwikVnbP2etR0A	184.42982456140348
Y3PQ5P_R7jcgiIS_1dIv-w	173.6842105263158
gOfWkHyMsJfo3zNFF7XqaA	189.4736842105263
6gLAjpSE6Cw092SGqZliNg	156.79824561403507
BTFWoaw8w7ABMhoWYkCpqA	165.35087719298247
jpib9MAMB_aVxyCDUi9VAg	191.22807017543857
oNx4woWN_tqSyi3F6QSNBA	165.1315789473684
pBfRpoJfuQrawRJKhNOu_A	165.35087719298247
RRwG1D4pIycFF84vdymL5w	139.91228070175438
TUp-HUsKvKPWID_8qYbMbQ	191.66666666666669
s1XTZINUXibQEfbCvRKBMg	164.03508771929825
dNPxElJBOVrrrR3MbwkySw	190.78947368421046
7d8okkGXlouF4SPYIEs9pA	189.9122807017544
rwxIAhvgoYQZr6VNz1lvhA	85.52631578947368
KMQ-5KpTWIheGxlCOzowWQ	152.44360902255636
Lb8-iPCwgFFb60UODCbKYw	188.5964912280702
Xxa1HVu5h77Ir7lrCAsIVg	190.78947368421046
X2KAO0z3RnfPgYXdfzGH5Q	139.91228070175438
D_FuOv8rSX6zWiMqQ1oLng	190.3508771929825
ToIop3PehyKSUclKkCI8xg	189.4736842105263
qKI2cSb0qw6SPGhPoYomtw	88.59649122807018
Jfy75chPVz9WP64OI6tBRQ	163.5964912280702
ChNRrZaMFL1mJotNe27xCg	188.15789473684208
G4SVQTfRLZ5BW9bYHkJC5Q	191.22807017543857
Cb70Ga2htpWvJyVsPxN_iA	138.1578947368421
Rp5U3OiLuCTE1qkZsUC8Jw	167.10526315789474
SyPa-vG3w3S72UvloapgPQ	111.40350877192982
rz_9WUQe8uCeud2r2JjvbQ	190.78947368421046
Ozp9AQ9EOaw3ZQnVE6TDFA	152.63157894736844
9fek8sBMCATlL4k0YwtFdg	191.66666666666669
1uZdr0tLT0fxY0r44jn5jA	190.3508771929825
Ysgt6UH4U-lKDaTwgZnUpg	190.3508771929825
DtbHGtaZaCZYHgPNLS5kwA	187.71929824561403
BwfJx0BwTT34qhA0UOzgTw	180.26315789473682
LZ57xw1xtIQoHgJ4UHhZ0w	87.28070175438594
oYO_HAHiIx_tansf7PGG_g	189.4736842105263
1ihyp0F7-aznFBuuNX5mCg	189.4736842105263
cIUKBehpBTlff_P7TAzA5w	139.25438596491227
fNHipITH-7fILIiFlAylEw	114.91228070175438
NliAVqc6SGmWXFmpqbrFBQ	190.78947368421046
lrvGKOwUT1I4igc5vp_QAw	165.78947368421052
sDJnBn4b7tXiPrxTnA_bNQ	140.3508771929825
6f4HsweUHrwz73X0pggnzw	165.35087719298247
LlIZmwJLnw7PMDktDiy6sw	196.9298245614035
XC4_BJuFDGF4fnotejfgnw	189.9122807017544
2273PYnvA78spQdNPyIrWQ	191.66666666666669
L4YWGAGU7RXBV9a7fnYbjg	190.3508771929825
EdCEnDNG16wSzIDMu-xiOA	89.80263157894736
